Date,VKOSPI,KOSPI200,Open_interest,For_KOSPI_Netbuying_Amount,For_Future_Netbuying_Quantity,For_Call_Netbuying_Quantity,For_Put_Netbuying_Quantity,Indiv_Future_Netbuying_Quantity,Indiv_Call_Netbuying_Quantity,Indiv_Put_Netbuying_Quantity,PCRatio,Day_till_expiration,Day_of_a_week
2018-06-22,15.17,301.02,2306585,5672843647,3272,11326,32244,-3779,-14772,-11502,0.81,14,Fri
2018-06-25,15.48,303.69,2417377,-1.11E+11,3165,2263,24576,-2610,8910,-23541,0.98,13,Mon
2018-06-26,15.74,303.37,2493970,-3.23E+11,1642,13735,7872,914,-1886,-8796,0.83,12,Tue
2018-06-27,16.08,302.76,2580287,1.58E+11,1246,11374,5790,190,762,-9664,0.9,11,Wed
2018-06-28,16.7,302.25,2630761,-2.88E+11,-3401,-24195,29873,1702,29253,-34784,0.85,10,Thu
2018-06-29,16.04,298.26,2732739,1.67E+11,-4066,9354,32791,-2342,3287,-19450,0.79,9,Fri
2018-07-02,18.34,299.66,2804631,1.15E+11,-199,-479,-1960,1081,37498,-3810,0.77,8,Mon
2018-07-03,17.76,292.93,2919773,2.01E+11,363,14346,42867,124,-15164,-24600,0.8,7,Tue
2018-07-04,17.49,293.35,3081591,111793933,-2330,21764,10049,1836,-289,4554,0.83,6,Wed
2018-07-05,17.34,292.26,3151132,-95267152696,553,-7430,-5830,-1785,13340,6982,0.73,5,Thu
2018-07-06,16.28,291.63,3241380,-3.81E+11,-689,4757,46509,-2788,-4236,-19284,0.84,4,Fri
2018-07-09,14.81,293.11,3275740,-59245926656,3206,23652,17215,-2191,-18823,18572,0.82,3,Mon
2018-07-10,13.89,295.2,3362638,31746077159,-569,1326,-957,-733,18102,19766,0.91,2,Tue
2018-07-11,14.83,296.19,3417782,2.02E+11,5559,3277,12615,-2915,20964,-5317,1.07,1,Wed
2018-07-12,14.11,294.43,3499258,-17788066462,2687,23919,54238,8737,7724,-2537,1.12,0,Thu
2018-07-13,13.06,294.41,1794795,2.25E+11,2798,10395,27128,-674,-6547,-23395,0.83,19,Fri
2018-07-16,13.57,298.65,1972360,-45696343005,250,362,20530,876,4212,-20946,1.01,18,Mon
2018-07-17,13.8,297.37,2056412,-89019492576,5782,8107,12869,-4069,-2834,-15032,0.87,17,Tue
2018-07-18,14,296.88,2139063,91428555238,-3080,1822,19261,-296,4537,-13412,0.89,16,Wed
2018-07-19,14.27,296.47,2246754,51807191659,1947,-913,16467,-281,5732,-14129,0.91,15,Thu
2018-07-20,13.93,295.9,2344567,-1.21E+11,6743,-1685,15916,-3282,-2319,-9932,0.8,14,Fri
2018-07-23,14.66,296.95,2424646,-31391540866,2840,-4967,13461,-3453,15745,-16719,0.76,13,Mon
2018-07-24,14.09,294.56,2493948,63437388730,1431,7211,35203,958,-4095,-28070,0.83,12,Tue
2018-07-25,13.89,295.49,2560380,-1.5E+11,3993,3030,47248,-2177,10816,-39738,0.96,11,Wed
2018-07-26,13.17,294.85,2667904,1.28E+11,-698,18641,18294,2891,-8527,-7096,0.96,10,Thu
2018-07-27,12.67,296.95,2728791,1.63E+11,1383,-7469,28169,-2472,-1102,-7863,1.17,9,Fri
2018-07-30,13.2,297.78,2787749,1.61E+11,1247,8692,11705,-721,-4456,509,1.04,8,Mon
2018-07-31,13.05,297.29,2853122,-71108896379,-391,199,27586,869,12886,-10455,1.03,7,Tue
2018-08-01,12.51,297.45,2920777,1.71E+11,-1328,6015,-2831,621,2071,26215,0.97,6,Wed
2018-08-02,13.47,298.69,2991735,-47965209168,-12283,-7765,38509,6470,60167,-40025,1.12,5,Thu
2018-08-03,12.4,293.55,3065032,1.44E+11,8075,15143,5705,-3764,-12928,14813,1.05,4,Fri
2018-08-06,12.49,295.61,3101553,1751001257,-47,7246,-4951,735,9878,13362,1.11,3,Mon
2018-08-07,12.04,295.24,3141015,57800785067,1881,3298,19092,-1897,-9749,10755,1,2,Tue
2018-08-08,12.02,297.18,3209032,3.58E+11,-495,20173,13433,995,-5320,77,0.93,1,Wed
2018-08-09,11.44,297.19,3288262,-2.24E+11,-4469,22675,56051,1020,21943,-22949,0.99,0,Thu
2018-08-10,12.14,297.41,1799472,-1.12E+11,922,9295,34403,-798,-420,-23605,1.01,23,Fri
2018-08-13,14.21,293.64,2041821,-1.74E+11,1251,3915,-2979,1285,10430,590,1.06,22,Mon
2018-08-14,13.13,289.85,2187094,-8759364276,963,9797,14353,726,-10222,-7776,0.93,21,Tue
2018-08-16,14.32,291.08,2241747,-2.42E+11,-4248,9720,6833,2837,9811,-4108,0.92,20,Thu
2018-08-17,13.79,288.24,2343284,1.03E+11,3160,1185,21871,-3954,-3752,-14806,1.02,19,Fri
2018-08-20,13.64,288.57,2408484,-55518376773,-687,2091,12322,84,7926,-2824,0.89,18,Mon
2018-08-21,12.43,288.61,2471166,1.07E+11,4983,4088,38018,-5234,-13261,-18607,0.97,17,Tue
2018-08-22,12.29,291.93,2576026,2.08E+11,693,10277,26295,-708,-4619,-10743,1.11,16,Wed
2018-08-23,12.01,293,2657092,1.74E+11,-4550,-261,34182,3411,8848,-25921,1.18,15,Thu
2018-08-24,11.61,294.29,2746583,78443775853,2448,-3249,49610,-856,-3346,-52489,1.05,14,Fri
2018-08-27,11.74,295.54,2834521,2.38E+11,197,2061,34014,16,9677,-25760,0.94,13,Mon
2018-08-28,11.66,296.83,2925624,1.43E+11,2064,1508,16532,-161,8039,-8242,1.09,12,Tue
2018-08-29,11.38,297.22,2984248,1.15E+11,2453,-3772,21301,-1560,16618,-6559,0.94,11,Wed
2018-08-30,11.43,298.05,3062822,2.21E+11,-447,16339,-2478,1332,-14001,9938,0.96,10,Thu
2018-08-31,11.64,298.05,3110515,3.97E+11,13,-7425,23085,446,14251,-11763,0.78,9,Fri
2018-09-03,11.99,300.07,3187847,-2.16E+11,-2117,16280,16663,1174,17662,-11167,0.96,8,Mon
2018-09-04,11.63,297.49,3253484,22025673989,1004,-10146,5068,-127,8949,1282,0.93,7,Tue
2018-09-05,12.6,298.8,3292486,-98017971097,1746,-4171,13148,-1000,32989,-21501,1.07,6,Wed
2018-09-06,12.44,294.96,3347874,-2.92E+11,-324,6315,27746,2560,13444,-14260,0.94,5,Thu
2018-09-07,12.72,294.28,3400142,-7.74E+11,276,6394,31729,-1079,23824,-21829,1.09,4,Fri
2018-09-10,12.56,292.86,3496849,1.24E+11,2522,12647,14278,1461,-12293,13931,1.11,3,Mon
2018-09-11,12.29,293.7,3579632,-1.89E+11,-1336,-12622,33979,-506,16390,-18902,1.21,2,Tue
2018-09-12,12.01,292.46,3639625,-4.15E+11,1321,2555,29127,48,15009,-1343,1.07,1,Wed
2018-09-13,11.51,292.35,3747560,-2.68E+11,4873,24733,30966,-2205,-2829,5149,1.1,0,Thu
2018-09-14,10.66,292.42,1835628,2.05E+11,2604,25383,96110,556,-2652,-79702,1.06,14,Fri
2018-09-17,11.56,297.29,2147305,1.77E+11,-6874,-2291,48692,2547,3570,-49481,1.17,13,Mon
2018-09-18,11.62,295.23,2314657,-83038866697,9453,-2662,33018,-5393,2288,-31232,0.97,12,Tue
2018-09-19,11.42,296.1,2426322,3.86E+11,-3654,-1611,14487,-354,7174,-11643,0.81,11,Wed
2018-09-20,10.97,296.64,2484565,2.95E+11,8059,13472,27789,-3719,1605,-22075,0.89,10,Thu
2018-09-21,11.09,299.04,2609818,8.25E+11,1206,-7365,30013,-199,9966,-25378,0.85,9,Fri
2018-09-27,11.35,300.81,2665498,2.29E+11,11402,18935,49277,-5218,-8066,-13072,0.92,8,Thu
2018-09-28,11.24,302.59,2826060,-2.25E+11,-912,16415,43873,-417,8166,-30669,1.02,7,Fri
2018-10-01,11.6,300.51,2935118,-53508874177,-5259,-4746,33025,2362,23046,-14924,1.01,6,Mon
2018-10-02,11.81,300.17,3019043,-2.42E+11,-6426,12714,9297,5621,20182,-4509,1.09,5,Tue
2018-10-04,12.93,296.53,3093168,-5.32E+11,-12898,-30114,16231,4065,72584,-24799,1.07,4,Thu
2018-10-05,13.06,291.78,3276997,-3.32E+11,-3565,14891,22472,4007,-15999,-7835,1.07,3,Fri
2018-10-08,14.01,291.28,3395753,-1.79E+11,2,8652,10494,359,6128,6841,0.91,2,Mon
2018-10-10,14.72,289.91,3477923,-2.31E+11,-9248,6835,18195,4336,14206,-7379,1.05,1,Wed
2018-10-11,19.49,287.85,3621215,-4.87E+11,15695,8056,-104101,3222,142234,55577,1.29,0,Thu
2018-10-12,17.18,275.15,1921294,74199485489,-1656,41529,55597,-807,-37357,-47573,0.93,19,Fri
2018-10-15,18.4,279.37,2292045,21022871532,1019,9989,25203,-1007,8407,-23044,0.88,18,Mon
2018-10-16,18.05,277.19,2454122,-67261222983,-3874,-2510,18347,2085,6197,-17986,0.83,17,Tue
2018-10-17,16.08,276.9,2583917,6170372245,483,7003,15301,-3272,-13561,-8997,0.95,16,Wed
2018-10-18,16.4,280.05,2675813,-53600865941,546,6199,22889,-434,13989,-25109,1,15,Thu
2018-10-19,15.96,277.48,2802179,-1.73E+11,-1563,4442,47164,205,4031,-33776,0.85,14,Fri
2018-10-22,16.24,278.63,2975248,-1.11E+11,-3623,4028,32966,714,6730,-34372,0.91,13,Mon
2018-10-23,19.04,279.4,3081062,-5.65E+11,2641,7630,-42304,803,17553,58142,1,12,Tue
2018-10-24,18.93,272.54,3177662,-3.29E+11,5193,14073,52650,952,-9784,-45300,0.96,11,Wed
2018-10-25,20.68,271.36,3335353,-3.61E+11,12293,2018,-30745,-2351,15141,29627,0.93,10,Thu
2018-10-26,22.42,266.72,3419089,-1.76E+11,4463,21473,26953,-3104,-13223,-28793,0.84,9,Fri
2018-10-29,23.03,262.69,3629884,-1.61E+11,8656,560,2527,694,-459,-4608,0.88,8,Mon
2018-10-30,21.91,260.19,3734891,-1.83E+11,-5965,2090,9442,3197,-7784,-9656,0.76,7,Tue
2018-10-31,20.49,262.47,3803832,1.35E+11,-7357,6090,68779,-3240,8035,-55363,1,6,Wed
2018-11-01,19.7,264.01,3983507,2.93E+11,-4404,17754,17572,-4766,-13895,-21105,0.8,5,Thu
2018-11-02,18.11,262.95,4113429,4.41E+11,-14149,-5998,60254,9207,-49283,-32805,0.68,4,Fri
2018-11-05,19.73,272.56,4170828,-63770278287,2963,10393,23797,-7674,35162,-22644,1,3,Mon
2018-11-06,19.89,270.07,4225444,2037433410,-3205,3480,10890,4581,17977,24733,0.87,2,Tue
2018-11-07,19.25,271.57,4350410,-65367506129,4534,-510,20595,-3551,75034,12499,0.74,1,Wed
2018-11-08,16.6,270.45,4415357,4.92E+11,1807,-4112,56885,1132,31704,43070,0.87,0,Thu
2018-11-09,15.79,272.11,2239782,48066684353,285,12367,66896,355,-8592,-54671,1.15,24,Fri
2018-11-12,16.69,271.33,2457951,40229114288,4507,15118,16129,-2380,-8831,-22294,0.97,23,Mon
2018-11-13,18.62,271.57,2572243,-3.04E+11,2125,16789,67070,-1146,-10630,-53380,1.09,22,Tue
2018-11-14,18.94,269.7,2824163,-1.32E+11,2846,6931,34068,-968,-6682,-26862,1.06,21,Wed
2018-11-15,18.32,268.88,2926184,-1.7E+11,-4448,5176,40798,3593,2759,-29699,0.96,20,Thu
2018-11-16,18.15,271.54,3047669,-20919632253,1882,3336,24304,-2828,2827,-23309,0.91,19,Fri
2018-11-19,17.72,271.65,3101607,-92352724265,-1435,2319,30934,1256,-3075,-31061,1.03,18,Mon
2018-11-20,18.55,272.31,3182285,-2.53E+11,7375,-83,54498,37,3739,-50104,1.09,17,Tue
2018-11-21,18.91,269.58,3330087,-3.91E+11,3324,3944,41361,-2339,10427,-37720,0.75,16,Wed
2018-11-22,18.41,268.27,3415244,-43672325070,-929,5146,25538,791,-5950,-22642,0.93,15,Thu
2018-11-23,18.48,267.76,3494683,36838467071,1792,486,16115,-1511,7698,-15278,0.9,14,Fri
2018-11-26,17.82,266.33,3592243,-35793844101,1875,8196,5854,2710,-5003,-824,1.01,13,Mon
2018-11-27,17.46,269.79,3619229,1.95E+11,-1602,405,8755,69,-12617,-3834,0.88,12,Tue
2018-11-28,17.54,272.08,3677402,94220657168,-448,6828,28101,-527,-3659,-25959,0.84,11,Wed
2018-11-29,17.99,273.45,3769182,3.26E+11,-3377,-11796,24693,616,32397,-15937,0.88,10,Thu
2018-11-30,18.57,274.16,3881410,-36595978800,-3372,-7188,8911,1938,18052,-6730,0.82,9,Fri
2018-12-03,16.62,271.35,3915636,3.25E+11,5818,573,32860,-4712,15243,-15388,0.87,8,Mon
2018-12-04,16.75,276.18,4005100,1.23E+11,677,10093,16764,-2558,20900,-3153,0.72,7,Tue
2018-12-05,17.1,273.29,4041050,-1.97E+11,4631,9946,12558,1543,22790,-10846,0.77,6,Wed
2018-12-06,18.96,271.49,4131333,-3.84E+11,-731,2271,37956,5273,32568,-37652,0.83,5,Thu
2018-12-07,18.15,267.18,4274266,28378359658,4386,11345,35556,505,-15221,-26467,0.76,4,Fri
2018-12-10,19.82,268.28,4332402,-2.72E+11,2810,6341,5724,-728,29167,-3106,0.85,3,Mon
2018-12-11,18.62,265.35,4409991,-1.75E+11,-718,-2148,14166,-390,30120,2254,0.81,2,Tue
2018-12-12,17.25,264.69,4532996,-41279132259,605,5454,37104,-2534,-10590,24743,0.95,1,Wed
2018-12-13,15.87,268.47,4613745,4.83E+11,-229,21949,81206,3405,-1537,-4293,0.95,0,Thu
2018-12-14,17.65,269.41,1673983,-92167294837,-1568,2447,14415,-2910,5793,-11382,0.98,16,Fri
2018-12-17,17.44,265.55,1901207,65964560017,1018,-562,14789,2955,425,-11778,0.99,15,Mon
2018-12-18,17.98,266.33,1970588,-1.71E+11,6916,884,49629,-1463,-8021,-40376,1.14,14,Tue
2018-12-19,17.85,265.18,2120885,10793234820,2148,12652,21815,863,-1569,-17141,0.89,13,Wed
2018-12-20,18.57,267.31,2192092,-41513669883,6442,2542,21235,-4734,6813,-20300,0.98,12,Thu
2018-12-21,18.67,264.81,2282150,-2.22E+11,-1348,8670,17463,5055,637,-13792,1.03,11,Fri
2018-12-24,19.49,265.06,2316043,6438082200,-1935,12346,37486,2406,-14904,-35106,0.99,10,Mon
2018-12-26,21.74,264.45,2424136,60992380201,8139,10965,18587,-1299,7037,-22680,0.91,9,Wed
2018-12-27,19.26,260.98,2558790,2.39E+11,-7506,20063,28055,-2388,-16808,-17623,0.9,8,Thu
2018-12-28,18.99,260.57,2628839,2.03E+11,1918,13495,35243,-2124,6156,-27427,1.06,7,Fri
2019-01-02,19.74,261.98,2685934,-27575565904,-6620,2565,50261,1447,64047,-35901,0.82,6,Wed
2019-01-03,19.25,258.23,2843085,1.02E+11,-483,16568,-6859,1748,17924,14402,0.67,5,Thu
2019-01-04,17.96,255.77,2960892,-1.26E+11,1333,14978,30009,-3180,-5633,8724,0.9,4,Fri
2019-01-07,16.67,257.89,3063323,56001553497,-4212,3490,19122,-1396,555,25194,0.91,3,Mon
2019-01-08,16.13,261.57,3137387,-25474600058,1818,18458,23063,1006,23887,-18418,0.88,2,Tue
2019-01-09,15.45,259.65,3259520,3.85E+11,10814,-8787,23831,-7071,-41581,31344,0.69,1,Wed
2019-01-10,15.01,265.6,3395138,2.73E+11,2073,-2935,49364,-1978,19342,25541,0.9,0,Thu
2019-01-11,14.67,265.55,1875370,1.78E+11,-580,11173,32434,1696,-6346,-23653,0.96,16,Fri
2019-01-14,14.97,267.13,2096412,94821769706,-3770,2343,29012,1960,11148,-36552,1.15,15,Mon
2019-01-15,15.06,264.99,2165797,1.23E+11,2090,17777,69430,2225,-4777,-46666,0.82,14,Tue
2019-01-16,14.62,269.93,2339219,1.01E+11,2562,-4143,37471,-3208,5213,-38016,1.11,13,Wed
2019-01-17,14.98,271.23,2465922,2.35E+11,5447,13716,37326,-3153,-4853,-16978,0.84,12,Thu
2019-01-18,14.32,271.88,2600163,1.14E+11,370,3651,4263,2072,6966,6064,0.84,11,Fri
2019-01-21,14.64,273.88,2654184,66138109909,-1349,7593,47390,1762,6780,-26802,1.02,10,Mon
2019-01-22,14.93,274,2796201,1.35E+11,1378,26917,9620,2124,-4102,-13265,0.82,9,Tue
2019-01-23,14.8,272.71,2881195,-97690875395,10009,-1445,30022,-3468,1504,-13077,0.72,8,Wed
2019-01-24,14.03,273.87,3016505,4.95E+11,-2372,1866,16590,-1428,10434,-22650,1.05,7,Thu
2019-01-25,14.42,276.61,3078140,8.21E+11,3947,-24355,45801,-926,-15169,-49522,0.66,6,Fri
2019-01-28,14.94,281.67,3216410,3.58E+11,-3615,-2400,30379,1430,-8024,-42662,0.75,5,Mon
2019-01-29,15.18,281.64,3301202,1.94E+11,-3794,-1869,11727,2288,7364,-6371,0.74,4,Tue
2019-01-30,16.99,283,3361240,3.14E+11,1413,-27777,16919,841,19292,-14360,0.64,3,Wed
2019-01-31,15.51,286.62,3524759,2.82E+11,-1464,-18050,43544,-117,26458,-45052,0.58,2,Thu
2019-02-01,14.86,285.89,3683091,2.66E+11,-3834,1067,16448,4506,5215,-9360,0.78,1,Fri
2019-02-07,14.75,285.79,3754614,1.61E+11,70,4891,32388,-110,34908,-20648,0.74,0,Thu
2019-02-08,14.83,285.65,3901684,-2.77E+11,5754,35325,27889,-431,30506,-13993,0.97,23,Fri
2019-02-11,14.87,281.49,3970650,-58218352685,622,16650,14311,-746,-2738,3963,0.68,22,Mon
2019-02-12,14.88,282.1,4032128,-37887964065,416,-3079,20755,1523,-7507,9144,0.65,21,Tue
2019-02-13,15.77,283.69,4151743,-28791520188,-3850,-4000,67357,3106,21133,-37904,0.81,20,Wed
2019-02-14,13.76,284.97,4356920,-47522113943,2912,1659,82495,-5568,19907,-10541,0.83,19,Thu
2019-02-15,14.24,288.68,2058724,-1.79E+11,4736,14625,111504,-3336,-5741,-100589,1.25,18,Fri
2019-02-18,14.29,283.98,2363869,45654020930,-2136,2415,52383,3648,218,-45719,1,17,Mon
2019-02-19,15.15,285.9,2514833,-6740110936,1482,4160,33832,-2107,-8609,-24828,0.8,16,Tue
2019-02-20,14.64,284.91,2606872,4.36E+11,-3834,30507,65925,2502,-5805,-49560,0.79,15,Wed
2019-02-21,14.53,288.4,2778786,2.08E+11,-3418,19318,13559,-51,-13325,-10071,0.75,14,Thu
2019-02-22,14.2,288.41,2924032,-4285051236,3704,-4075,46413,-2237,9736,-35054,1,13,Fri
2019-02-25,14.59,288.74,2997849,-79598455090,-3807,-820,35623,1615,6131,-24111,0.97,12,Mon
2019-02-26,14.63,289,3109752,53559441927,3853,5818,23857,-2780,882,-7665,0.9,11,Tue
2019-02-27,14.54,287.89,3175560,-57259750240,-1684,-5662,18906,3129,-883,-15103,0.9,10,Wed
2019-02-28,15.49,288.76,3255343,-2.53E+11,1749,-28882,-17259,1389,34300,-858,0.74,9,Thu
2019-03-04,15.01,283.8,3347840,-1.32E+11,682,56560,25729,1933,-11364,3381,0.76,8,Mon
2019-03-05,14.75,282.51,3494273,-1.58E+11,1728,18772,166,-2376,17293,2540,0.75,7,Tue
2019-03-06,14.53,280.45,3568909,5554758482,-320,5315,5722,-447,5889,3329,0.85,6,Wed
2019-03-07,14.55,279.85,3657210,-575189163,1088,8077,8555,528,21629,-5821,0.89,5,Thu
2019-03-08,15.17,278.87,3778637,-1.75E+11,-1769,27517,6420,-236,28499,-8068,0.95,4,Fri
2019-03-11,15.58,274.84,3906646,-1.79E+11,827,411,15244,-2081,12490,2458,0.84,3,Mon
2019-03-12,14.6,275.06,3988403,-2337919913,-121,-9597,7515,-2395,-14216,18878,0.87,2,Tue
2019-03-13,14.79,277.73,4066239,99988783726,-2359,8302,24521,193,-421,-13939,1.05,1,Wed
2019-03-14,13.96,276,4140228,2.86E+11,445,23979,69256,-1679,12270,-15777,1.06,0,Thu
2019-03-15,13.6,276.64,1736721,-1.34E+11,9833,2698,93492,-3268,11064,-77460,0.93,19,Fri
2019-03-18,13.9,279.87,2130011,-49103678818,417,-3102,53644,-344,6047,-46662,1.08,18,Mon
2019-03-19,13.6,279.93,2266863,-12365378518,882,-6557,20237,-767,10593,-14712,0.89,17,Tue
2019-03-20,13.95,279.82,2346581,-1.22E+11,-2040,13194,31010,1997,-14370,-17145,1.02,16,Wed
2019-03-21,13.48,279.92,2516212,4.86E+11,-2793,31618,13338,2905,-14574,-4316,0.85,15,Thu
2019-03-22,13.1,282.38,2567676,5.03E+11,-4430,2773,10779,1100,1144,-9588,1.2,14,Fri
2019-03-25,15.06,283.13,2669462,-72111193984,-2041,130,24791,11,25613,-31473,1.24,13,Mon
2019-03-26,14.82,277.45,2771376,36453709738,-1892,1062,25786,-902,1902,-25506,1.02,12,Tue
2019-03-27,14.67,277.6,2837343,-1.56E+11,-1722,17874,13587,1422,-8959,3646,0.94,11,Wed
2019-03-28,14.92,277.28,2925818,-14135384331,-1302,19796,-2300,-1671,-5024,-2112,0.82,10,Thu
2019-03-29,14.29,275.08,3002606,89219736833,-2772,-11868,25337,-695,20493,-13232,0.99,9,Fri
2019-04-01,13.73,276.48,3070059,2.49E+11,7447,28125,14732,-2950,-13383,-4469,0.92,8,Mon
2019-04-02,13.34,280.32,3132410,2.74E+11,3493,20176,19791,-275,-12978,-10012,0.95,7,Tue
2019-04-03,13.29,281.72,3215620,1.45E+11,6765,-7566,888,-3719,-9046,3586,0.65,6,Wed
2019-04-04,13.6,285.65,3325559,2.46E+11,8495,-5510,10848,-2404,20381,-14461,0.69,5,Thu
2019-04-05,13.59,286.15,3397733,1E+11,3900,4554,18919,-307,14990,-8380,0.78,4,Fri
2019-04-08,13.15,286.68,3480064,2.74E+11,1793,16084,11441,-1546,-790,-10452,0.82,3,Mon
2019-04-09,12.67,286.38,3544713,2.1E+11,2146,12127,21056,1375,-4785,-2060,0.69,2,Tue
2019-04-10,30.4,286.71,3592197,-3457331467,3278,9133,21207,-168,8114,18500,0.84,1,Wed
2019-04-11,12.29,287.92,3730714,3.24E+11,-10952,21510,53691,8538,23339,-22629,0.9,0,Thu
2019-04-12,12.41,287.42,1855406,2.45E+11,-1371,9396,86120,-130,1856,-70750,1.03,17,Fri
2019-04-15,12.92,288.37,2109851,1.78E+11,-1883,7095,50632,1017,604,-37870,0.95,16,Mon
2019-04-16,12.66,289.38,2250956,1.54E+11,1973,-12462,19120,-142,13947,-9445,1.12,15,Tue
2019-04-17,12.65,290.62,2332857,76013103832,2775,-2464,32575,1615,5354,-21724,1.04,14,Wed
2019-04-18,12.85,290.33,2429480,-1.34E+11,-1860,8534,17790,688,4652,-11212,0.95,13,Thu
2019-04-19,12.45,285.82,2515598,-57604989457,-3321,15323,-6314,1688,-6509,6437,0.89,12,Fri
2019-04-22,12.89,285.89,2569786,-13569652494,2412,7283,11091,-3220,3181,-2469,0.85,11,Mon
2019-04-23,12.72,285.87,2644449,39934818050,1017,-3859,12479,-69,-218,-5944,0.97,10,Tue
2019-04-24,12.9,286.47,2679227,23505528710,-9643,-4418,20999,114,32072,-7963,1.17,9,Wed
2019-04-25,12.88,283.7,2781328,-17819482717,-766,10036,15885,2326,-3202,-8372,1.03,8,Thu
2019-04-26,12.98,282.83,2834087,34743394481,-2315,1849,14872,-118,33154,-19859,1.03,7,Fri
2019-04-29,13.22,281.34,2928732,3647244358,4587,9868,2152,-3478,-27769,11094,0.71,6,Mon
2019-04-30,13.28,286.79,3022339,41808743524,-8525,20243,16761,1819,11150,-8208,0.98,5,Tue
2019-05-02,13.72,284.92,3073795,67642112479,646,-2890,15882,-1057,12589,-10045,0.71,4,Thu
2019-05-03,13.54,286.12,3151657,1.51E+11,-9509,15631,10308,3177,27332,-12521,0.79,3,Fri
2019-05-07,14.61,283.67,3231861,2.02E+11,-4382,7180,-8845,2748,32610,671,1.06,2,Tue
2019-05-08,15.83,281.31,3365028,9112869395,-1747,4654,24251,1510,23890,6594,0.96,1,Wed
2019-05-09,18.28,280.15,3493815,-2.04E+11,-8907,35919,3308,4038,101824,-34176,0.98,0,Thu
2019-05-10,18.53,271,1883019,-3.23E+11,3190,5522,60819,-3085,-12983,-44275,1.31,23,Fri
2019-05-13,18.38,272.06,2191292,-1.39E+11,1131,220,54325,200,-1912,-58506,1.05,22,Mon
2019-05-14,18.05,268.72,2378066,-2.85E+11,1883,30110,24291,-219,-16554,-18934,0.99,21,Tue
2019-05-15,16.63,268.57,2572151,-79239174954,-3376,-10476,41716,-1381,3363,-39350,0.96,20,Wed
2019-05-16,16.6,269.64,2664585,-4.69E+11,824,-583,13020,-3722,3204,-11732,0.86,19,Thu
2019-05-17,16.03,265.99,2772041,-1.99E+11,-2355,-7269,16390,3310,5133,-8665,0.88,18,Fri
2019-05-20,15.9,264.35,2856125,-19734009903,-97,6543,11732,1665,3467,-12786,0.79,17,Mon
2019-05-21,15.66,264.96,2927525,74614541878,1754,9288,28902,-1620,-10984,-24969,0.88,16,Tue
2019-05-22,16.1,266.12,3019755,4128201878,687,9319,39743,-4574,4627,-28414,0.68,15,Wed
2019-05-23,16.4,266.65,3172089,81953218256,-1248,-9633,24887,1677,14729,-12578,1.03,14,Thu
2019-05-24,16.66,266.38,3255550,-3.1E+11,-3775,-1064,2408,2742,11611,-3990,1.04,13,Fri
2019-05-27,17.07,264.42,3331657,-1.95E+11,-219,-7019,20106,-484,-11081,-11888,0.78,12,Mon
2019-05-28,17.01,264.4,3385257,-7.19E+11,-3767,-710,14038,-352,8827,8409,1.02,11,Tue
2019-05-29,17.32,264.7,3417913,-3.83E+11,9,7341,8528,-198,-3677,-6240,0.79,10,Wed
2019-05-30,16.67,261.37,3458585,47967485813,6144,15692,38222,-2528,-12630,-20007,0.94,9,Thu
2019-05-31,17.32,263.93,3546918,2.06E+11,-1135,8120,23384,396,2153,-36719,0.87,8,Fri
2019-06-03,17.32,263.89,3594762,2.94E+11,741,3627,11503,-2148,-8121,632,0.96,7,Mon
2019-06-04,17.4,268.16,3695525,-2.01E+11,-4064,8209,46298,552,15915,-42187,1.12,6,Tue
2019-06-05,16.46,267.66,3756163,-1.54E+11,-7942,7604,7527,992,18961,2626,1.06,5,Wed
2019-06-07,15.79,267.99,3804652,-34352995091,3806,1553,9337,-2611,17321,5989,0.8,4,Fri
2019-06-10,14.94,268.27,3855907,1.83E+11,3293,-2378,26466,-1192,-7779,-2570,0.78,3,Mon
2019-06-11,14.85,272.1,3953125,1.11E+11,1331,10851,16574,-2392,-19078,-1183,0.77,2,Tue
2019-06-12,14.96,273.21,3951655,-2320695185,-1667,18017,29923,3741,11443,-1748,0.91,1,Wed
2019-06-13,14.89,272.74,4092961,-1.67E+11,5496,10915,85041,2061,40313,-38109,0.96,0,Thu
2019-06-14,14.4,271.13,1596159,-68761234814,1714,22330,44981,268,-16020,-25260,1.11,19,Fri
2019-06-17,14.68,270.48,1793658,-1.51E+11,985,-8514,36838,104,3961,-32586,1.12,18,Mon
2019-06-18,14.54,270.09,1923127,2.61E+11,7347,2579,31934,-5045,-1039,-24310,1,17,Tue
2019-06-19,14.4,271.36,2015528,3.05E+11,-1491,10937,60606,1433,-4420,-42591,0.92,16,Wed
2019-06-20,13.67,275.31,2120552,-16948154472,-566,-1912,42243,-180,10710,-31187,1,15,Thu
2019-06-21,13.77,276.01,2229858,13489827180,-162,-2086,28087,-731,3068,-26191,1.05,14,Fri
2019-06-24,13.99,275.48,2326420,-98974693354,148,-1416,18265,1190,16225,-9223,1.03,13,Mon
2019-06-25,14.09,275.58,2429260,-1712716605,461,3588,18205,319,-3463,-16457,0.89,12,Tue
2019-06-26,14.05,275.28,2509653,17602873331,5725,-3393,10966,-2307,-4159,-11747,0.91,11,Wed
2019-06-27,13.94,275.53,2560663,1.57E+11,6880,9014,4705,-539,-5904,-5269,0.87,10,Thu
2019-06-28,14.43,277.75,2727856,3.13E+11,-2434,-6280,13603,2128,7727,-1741,0.92,9,Fri
